numano,nummes,datemissao,txnomeparlamentar,sgpartido,sguf,txtdescricao,txtcnpjcpf,txtfornecedor,vlrdocumento,vlrglosa,vlrliquido
2020,2,2020-02-06 00:00:00+00:00,Geninho Zuliani,DEM,SP,COMBUSTÍVEIS E LUBRIFICANTES.,00306597006308,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,133.17,0.00,133.17
2020,2,2020-02-06 00:00:00+00:00,Geninho Zuliani,DEM,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000691,UBER,31.80,1.01,30.79
2020,2,2020-02-06 00:00:00+00:00,Geninho Zuliani,DEM,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000691,UBER,5.65,1.00,4.65
2020,2,2020-02-06 00:00:00+00:00,Policial Katia Sastre,PL,SP,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33469172001644,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,56.21,0.00,56.21
2020,2,2020-02-06 00:00:00+00:00,Vinicius Poit,NOVO,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,9.96,1.01,8.95
2020,2,2020-02-06 00:00:00+00:00,Vinicius Poit,NOVO,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,10.01,0.99,9.02
2020,2,2020-02-06 00:00:00+00:00,Idilvan Alencar,PDT,CE,COMBUSTÍVEIS E LUBRIFICANTES.,08202116000115,AUTO POSTO AEROPORTO LTDA,215.82,0.00,215.82
2020,2,2020-02-06 00:00:00+00:00,Idilvan Alencar,PDT,CE,COMBUSTÍVEIS E LUBRIFICANTES.,05785581000138,FACIL COMERCIO DE COMBUSTIVEIS LTDA,200.00,0.00,200.00
2020,2,2020-02-06 00:00:00+00:00,Tabata Amaral,PDT,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,18.27,0.18,18.09
2020,2,2020-02-06 00:00:00+00:00,Enrico Misasi,PV,SP,COMBUSTÍVEIS E LUBRIFICANTES.,00097626000400,BRASAL COMBUSTIVEIS LTDA,100.00,0.00,100.00
2020,2,2020-02-06 00:00:00+00:00,Denis Bezerra,PSB,CE,COMBUSTÍVEIS E LUBRIFICANTES.,04833441000125,UNIVERSO PETROLEO LTDA,196.14,0.00,196.14
2020,2,2020-02-06 00:00:00+00:00,Alexandre Frota,PSDB,SP,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",11201106000170,MUSCAT SOCIEDADE DE ADVOGADOS,25000.00,0.00,25000.00
2020,2,2020-02-06 00:00:00+00:00,Alexandre Frota,PSDB,SP,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,02214932000162,NOVITTA RENT A CAR TRANSPORTE LTDA ME,4545.00,0.00,4545.00
2020,2,2020-02-06 00:00:00+00:00,Alê Silva,PSL,MG,COMBUSTÍVEIS E LUBRIFICANTES.,04900773000185,POSTO CRISTAL CORONEL FABRICIANO LTDA,20.00,0.00,20.00
2020,2,2020-02-06 00:00:00+00:00,Alê Silva,PSL,MG,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,09003521000258,O REI DO CAMARAO RESTAURANTE LTDA EPP,48.68,4.42,44.26
2020,2,2020-02-06 00:00:00+00:00,Heitor Freire,PSL,CE,COMBUSTÍVEIS E LUBRIFICANTES.,04833441000125,UNIVERSO PETROLEO LTDA,182.08,0.00,182.08
2020,2,2020-02-06 00:00:00+00:00,Bosco Saraiva,SOLIDARIEDADE,AM,COMBUSTÍVEIS E LUBRIFICANTES.,37063328000752,AUTO SHOPPING DER DE PETROLEO LTDA,100.00,0.00,100.00
2020,2,2020-02-06 00:00:00+00:00,Abílio Santana,PL,BA,COMBUSTÍVEIS E LUBRIFICANTES.,00097626000400,BRASAL COMBUSTIVEIS LTDA,255.04,0.00,255.04
2020,2,2020-02-06 00:00:00+00:00,Abílio Santana,PL,BA,COMBUSTÍVEIS E LUBRIFICANTES.,30407533000153,POSTO DE COMBUSTIVEIS RODOVIARIA LTDA,254.91,0.00,254.91
2020,2,2020-02-06 00:00:00+00:00,José Ricardo,PT,AM,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,38049342000179,CALAMARES,22.30,0.00,22.30
2020,2,2020-02-06 00:00:00+00:00,José Ricardo,PT,AM,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",08046163000117,COOPERTAXI 202 NORTE,17.00,0.00,17.00
2020,2,2020-02-06 00:00:00+00:00,José Ricardo,PT,AM,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINPETAXI,54.00,0.00,54.00
2020,2,2020-02-06 00:00:00+00:00,José Ricardo,PT,AM,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINPETAXI,18.00,0.00,18.00
2020,2,2020-02-06 00:00:00+00:00,Zé Neto,PT,BA,COMBUSTÍVEIS E LUBRIFICANTES.,29032820000147,BELIZE COMPANY AUTO POSTO,200.00,0.00,200.00
2020,2,2020-02-06 00:00:00+00:00,Zé Neto,PT,BA,COMBUSTÍVEIS E LUBRIFICANTES.,31625610000104,POSTO NEGO VEIO COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTD,100.00,0.00,100.00
2020,2,2020-02-06 00:00:00+00:00,Zé Neto,PT,BA,COMBUSTÍVEIS E LUBRIFICANTES.,03241123000293,TORRES BARBOSA COMB DER PETROLEO,50.00,0.00,50.00
2020,2,2020-02-06 00:00:00+00:00,Zé Neto,PT,BA,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",20413924000127,INTERNACIONAL TRAVESSIAS SALVADOR S.A,68.60,10.20,58.40
2020,2,2020-02-06 00:00:00+00:00,Professora Dayane Pimentel,PSL,BA,COMBUSTÍVEIS E LUBRIFICANTES.,05524579000105,POSTO PORTAL DO SERTAO LTDA,100.00,0.00,100.00
2020,2,2020-02-06 00:00:00+00:00,Professora Dayane Pimentel,PSL,BA,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10670314000155,VIA BAHIA,2.90,0.00,2.90
2020,2,2020-02-06 00:00:00+00:00,Professora Dayane Pimentel,PSL,BA,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10670314000155,VIA BAHIA,2.90,0.00,2.90
2020,2,2020-02-06 00:00:00+00:00,Professora Dayane Pimentel,PSL,BA,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10670314000155,VIA BAHIA,2.90,0.00,2.90
2020,2,2020-02-06 00:00:00+00:00,Professora Dayane Pimentel,PSL,BA,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",10670314000155,VIA BAHIA,2.90,0.00,2.90
2020,2,2020-02-06 00:00:00+00:00,Raimundo Costa,PL,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,17713122000128,Jocilene Carneiro da Silva Soares,550.00,0.00,550.00
2020,2,2020-02-06 00:00:00+00:00,Raimundo Costa,PL,BA,COMBUSTÍVEIS E LUBRIFICANTES.,25004398000165,PANDA SALVADOR COMERCIO DE DERIVADOS DE PETROLEO LTDA,232.08,0.00,232.08
2020,2,2020-02-06 00:00:00+00:00,Raimundo Costa,PL,BA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,12003130000167,EMANUELA MENESES DA COSTA DE VALENÇA ME,2000.00,0.00,2000.00
2020,2,2020-02-06 00:00:00+00:00,Raimundo Costa,PL,BA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,26900839000170,MARIA SONIA DA ANUNCIAÇÃO ME,2000.00,0.00,2000.00
2020,2,2020-02-06 00:00:00+00:00,Capitão Alberto Neto,REPUBLICANOS,AM,COMBUSTÍVEIS E LUBRIFICANTES.,00097626000400,BRASAL COMBUSTIVEIS LTDA,184.15,0.00,184.15
2020,2,2020-02-06 00:00:00+00:00,Otto Alencar Filho,PSD,BA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,32745020000188,TT COMERCIO DE ALIMENTOS LTDA,56.80,0.00,56.80
2020,2,2020-02-06 00:00:00+00:00,Gil Cutrim,PDT,MA,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",05217384001003,H PLUS ADMINISTRAÇÃO E HOTELARIA LTDA - SCP FUSION,774.00,0.00,774.00
2020,2,2020-02-06 00:00:00+00:00,Gil Cutrim,PDT,MA,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",05217384001003,H PLUS ADMINISTRAÇÃO E HOTELARIA LTDA - SCP FUSION,774.00,0.00,774.00
2020,2,2020-02-06 00:00:00+00:00,Charles Fernandes,PSD,BA,COMBUSTÍVEIS E LUBRIFICANTES.,07023395000197,AUTO POSTO PRECIOSO DO OESTE LTDA,278.03,0.00,278.03
2020,2,2020-02-06 00:00:00+00:00,Charles Fernandes,PSD,BA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33469172000672,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,35.70,0.00,35.70
2020,2,2020-02-06 00:00:00+00:00,Jorge Braz,REPUBLICANOS,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33469172001644,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,68.16,0.00,68.16
2020,2,2020-02-06 00:00:00+00:00,Marcelo Brum,PSL,RS,COMBUSTÍVEIS E LUBRIFICANTES.,96134945000337,CENTRAL DE COMBUSTIVEIS E LUBRIFICANTES LTDA,175.77,0.00,175.77
2020,2,2020-02-06 00:00:00+00:00,Marcelo Brum,PSL,RS,COMBUSTÍVEIS E LUBRIFICANTES.,07441011000156,POSTO CIDADE DO AUTOMOVEL LTDA,170.03,0.00,170.03
2020,2,2020-02-06 00:00:00+00:00,Reinhold Stephanes Junior,PSD,PR,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,11.89,0.00,11.89
2020,2,2020-02-06 00:00:00+00:00,Reinhold Stephanes Junior,PSD,PR,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,21.61,1.15,20.46
2020,2,2020-02-06 00:00:00+00:00,Joseildo Ramos,PT,BA,COMBUSTÍVEIS E LUBRIFICANTES.,20473943000149,POSTO DE COMBUSTIVEIS 208 SUL EIRELI,100.00,0.00,100.00
2020,2,2020-02-06 00:00:00+00:00,Joseildo Ramos,PT,BA,COMBUSTÍVEIS E LUBRIFICANTES.,20473943000149,POSTO DE COMBUSTIVEIS 208 SUL EIRELI,70.01,0.00,70.01
2020,2,2020-02-06 00:00:00+00:00,Fabiano Tolentino,CIDADANIA,MG,COMBUSTÍVEIS E LUBRIFICANTES.,02229293000109,POSTO TIC TAC MG 010 LTDA,240.13,0.00,240.13
2020,2,2020-02-06 00:00:00+00:00,Fabiano Tolentino,CIDADANIA,MG,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,09190825000190,LEGRAF EDITORA LTDA,1000.00,0.00,1000.00
2020,2,2020-02-06 00:00:00+00:00,Fernando Borja,AVANTE,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,10.34,1.00,9.34
2020,2,2020-02-06 00:00:00+00:00,Fernando Borja,AVANTE,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,20.55,0.99,19.56
2020,1,2020-02-06 00:00:00+00:00,Norma Ayub,DEM,ES,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,***024646**,Paulo Roberto de Araújo Bastos,4500.00,0.00,4500.00
2020,1,2020-02-06 00:00:00+00:00,Norma Ayub,DEM,ES,COMBUSTÍVEIS E LUBRIFICANTES.,00306597003112,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,100.00,0.00,100.00
2020,1,2020-02-06 00:00:00+00:00,Fábio Henrique,PDT,SE,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",24477510000112,KRAUSS ADVOCACIA,10000.00,0.00,10000.00
2020,1,2020-02-06 00:00:00+00:00,Darcísio Perondi,MDB,RS,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,93121572000100,Luagge Imoveis,2511.73,6.00,2505.73
2020,1,2020-02-06 00:00:00+00:00,Leonardo Monteiro,PT,MG,COMBUSTÍVEIS E LUBRIFICANTES.,02603418000208,AUTO POSTO JOAÍMA,199.99,0.00,199.99
2020,1,2020-02-06 00:00:00+00:00,Mário Heringer,PDT,MG,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,15776704000128,JAQUELINE LEMOS DA ROCHA BRANT,8960.00,0.00,8960.00
2020,1,2020-02-06 00:00:00+00:00,Roberto Pessoa,PSDB,CE,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,04874173000190,MONT CAR,7800.00,0.00,7800.00
2020,1,2020-02-06 00:00:00+00:00,Júlio Cesar,PSD,PI,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,07286708000108,LGW INFORMATICA LTDA,290.00,0.00,290.00
2020,1,2020-02-06 00:00:00+00:00,Leur Lomanto Júnior,DEM,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,***542835**,LUCAS GEDEON SAMPAIO,5085.67,0.00,5085.67
2020,1,2020-02-06 00:00:00+00:00,Lafayette de Andrada,REPUBLICANOS,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,06981180000116,CEMIG DISTRIBUIÇÃO S.A.,235.68,0.00,235.68
2020,1,2020-02-06 00:00:00+00:00,Lafayette de Andrada,REPUBLICANOS,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,01541266000104,COPYGRAPH SERVIÇOS,174.00,0.00,174.00
2020,1,2020-02-06 00:00:00+00:00,Gleisi Hoffmann,PT,PR,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,40432544022469,CLARO NET S/A,381.51,0.00,381.51
2020,1,2020-02-06 00:00:00+00:00,João Maia,PL,RN,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,24594598000152,GIDEL DE MORAIS OLIVEIRA,1000.00,0.00,1000.00
2020,1,2020-02-06 00:00:00+00:00,João Maia,PL,RN,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,02471440000152,ASSOCIACAO COMUNITARIA DE RADIOFUSAO DE CAMPO GRANDE-RN,1000.00,0.00,1000.00
2020,1,2020-02-06 00:00:00+00:00,João Maia,PL,RN,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,34070556000176,CARLA D FONSECA DE SOUSA MARKETING,15000.00,0.00,15000.00
2020,1,2020-02-06 00:00:00+00:00,João Maia,PL,RN,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,34093812000140,FRANQUILAINE SUELI SILVA,500.00,0.00,500.00
2020,1,2020-02-06 00:00:00+00:00,Glauber Braga,PSOL,RJ,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,08865615000192,WORKING ASSOCIACAO DE INTEGRACAO PROFISSIONAL,8000.00,0.00,8000.00
2020,1,2020-02-06 00:00:00+00:00,Alessandro Molon,PSB,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,01863881000137,Districomp Distribuidora de Produtos Informatica,2048.70,0.00,2048.70
2020,1,2020-02-06 00:00:00+00:00,Aguinaldo Ribeiro,PP,PB,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,21613382000107,JEAN VILAR DOS SANTOS - ME,2650.00,0.00,2650.00
2020,1,2020-02-06 00:00:00+00:00,Alceu Moreira,MDB,RS,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,35904181000165,TEO COELHO DE SOUZA ROSSI 85043311053,2000.00,0.00,2000.00
2020,1,2020-02-06 00:00:00+00:00,Pedro Uczai,PT,SC,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,83162768000199,IMOBILIARIA MARKIZE LTDA,3708.01,0.00,3708.01
2020,1,2020-02-06 00:00:00+00:00,Margarida Salomão,PT,MG,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",27035677000111,"MARTINS,MOURA & TEIXEIRA ADVOGADOS ASSOCIADOS",3250.00,0.00,3250.00
2020,1,2020-02-06 00:00:00+00:00,Capitão Augusto,PL,SP,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,04932941000114,LUIS EDUARDO BORGES ANTOGNETTI OURINHOS,4100.00,0.00,4100.00
2020,1,2020-02-06 00:00:00+00:00,André Abdon,PP,AP,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,09478097000117,FORTE COMUNICAÇÃO,1500.00,0.00,1500.00
2020,1,2020-02-06 00:00:00+00:00,Hildo Rocha,MDB,MA,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",11630318000172,LINDERLANDIO BARBOSA EIRELI,11000.00,0.00,11000.00
2020,1,2020-02-06 00:00:00+00:00,Joaquim Passarinho,PSD,PA,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,16670085082534,LOCALIZA RENT A CAR SA,2490.60,0.00,2490.60
2020,1,2020-02-06 00:00:00+00:00,Joaquim Passarinho,PSD,PA,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,63798490000133,LOCAVEL SERVIÇOS LTDA,5903.38,0.00,5903.38
2020,1,2020-02-06 00:00:00+00:00,Lucio Mosquini,MDB,RO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,17246407000104,Cairu Taxi Aereo LTDA,8200.00,0.00,8200.00
2020,1,2020-02-06 00:00:00+00:00,João Daniel,PT,SE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,***337555**,Alexandre César da S.Teixeira,1500.00,0.00,1500.00
2020,1,2020-02-06 00:00:00+00:00,Da Vitoria,CIDADANIA,ES,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,35224503000125,GLOBAL IDEAS COMUNICAÇÃO E EVENTOS LTDA,3500.00,0.00,3500.00
2020,1,2020-02-06 00:00:00+00:00,Francisco Jr.,PSD,GO,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,34466984000112,M. N  LOPES EVOLUCAO E APOIO DE DADOS,300.00,0.00,300.00
2020,1,2020-02-06 00:00:00+00:00,Frei Anastacio Ribeiro,PT,PB,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",12964976000163,CAVALCANTI ALDARIS MEIRELES &TARGINO ADV. ASSOC.,4100.00,0.00,4100.00
2020,1,2020-02-06 00:00:00+00:00,Vermelho,PSD,PR,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,29830518000134,JESSICA SENHORI DE ARAUJO 01030250146,4500.00,0.00,4500.00
2020,1,2020-02-06 00:00:00+00:00,Pedro Westphalen,PP,RS,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,02411935000196,RADIO MAGIA LTDA,600.00,0.00,600.00
2020,1,2020-02-06 00:00:00+00:00,Edna Henrique,PSDB,PB,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,21613382000107,JEAN VILAR DOS SANTOS - ME,3500.00,0.00,3500.00
2020,1,2020-02-06 00:00:00+00:00,Nelson Barbudo,PSL,MT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,23731566000199,Agência de Notícia Confresa Eireli,2000.00,0.00,2000.00
2020,1,2020-02-06 00:00:00+00:00,Tereza Nelma,PSDB,AL,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,23892349000180,7 SEGUNDOS MACEIO,1500.00,0.00,1500.00
2020,1,2020-02-06 00:00:00+00:00,Mara Rocha,PSDB,AC,COMBUSTÍVEIS E LUBRIFICANTES.,13816771000101,M D M COMERCIO,2317.77,0.00,2317.77
2020,1,2020-02-06 00:00:00+00:00,Nicoletti,PSL,RR,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,14951836000186,ORBITA COMUNICAÇÃO LTDA EPP,700.00,0.00,700.00
2020,1,2020-02-06 00:00:00+00:00,General Peternelli,PSL,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,00953143000118,SINDALESP - Sindicato dos Servidores Públicos da ALESP,3500.00,0.00,3500.00
2020,1,2020-02-06 00:00:00+00:00,Luiz Carlos Motta,PL,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,***337258**,Paulo Roberto Zaidan Maluf,3100.00,0.00,3100.00
2020,1,2020-02-06 00:00:00+00:00,Alencar Santana Braga,PT,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,02302100000106,EDP São Paulo Distribuição de Energia S.A,56.40,1.78,54.62
2020,1,2020-02-06 00:00:00+00:00,David Soares,DEM,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,19022038000193,IMOVEIS NO CENTRO,2506.00,6.00,2500.00
2020,1,2020-02-06 00:00:00+00:00,André Janones,AVANTE,MG,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",21503766000169,SOLUCAO CONSULTORIA E DIGITALIZACAO EIRELI,2360.00,0.00,2360.00
2020,1,2020-02-06 00:00:00+00:00,Zé Vitor,PL,MG,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",26768761000181,FLAVIO APARECIDO MARTINS - ME,280.00,0.00,280.00
2020,1,2020-02-06 00:00:00+00:00,Zé Vitor,PL,MG,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",29070761000100,GUILHERME TOMAZ DE FREITAS JUNIOR - ME,80.00,0.00,80.00
2020,1,2020-02-06 00:00:00+00:00,Raimundo Costa,PL,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,11101121000146,ALEXSANDRO FARIAS DE SOUSA-ME,3572.00,0.00,3572.00
2020,1,2020-02-06 00:00:00+00:00,Joseildo Ramos,PT,BA,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,07976147002023,S/NMOVIDA LOCAÇÃO DE VEICULOS,2108.22,0.00,2108.22
2020,2,2020-02-05 18:06:49+00:00,Capitão Alberto Neto,REPUBLICANOS,AM,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,196.74,0.00,196.74
2020,2,2020-02-05 18:06:11+00:00,Norma Ayub,DEM,ES,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,53.19,0.00,53.19
2020,2,2020-02-05 18:05:33+00:00,Capitão Alberto Neto,REPUBLICANOS,AM,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,35.46,0.00,35.46
2020,2,2020-02-05 18:05:25+00:00,Ossesio Silva,REPUBLICANOS,PE,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,106.38,0.00,106.38
2020,2,2020-02-05 18:03:51+00:00,Toninho Wandscheer,PROS,PR,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC,54.04,0.00,54.04
2020,2,2020-02-05 18:03:16+00:00,Toninho Wandscheer,PROS,PR,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC,25.89,0.00,25.89
2020,2,2020-02-05 17:53:49+00:00,Isnaldo Bulhões Jr.,MDB,AL,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC,131.44,0.00,131.44
2020,2,2020-02-05 17:53:09+00:00,Angela Amin,PP,SC,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,45.59,0.00,45.59
2020,2,2020-02-05 17:52:36+00:00,Eduardo da Fonte,PP,PE,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,70.97,0.00,70.97
2020,2,2020-02-05 17:45:10+00:00,Charlles Evangelista,PSL,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA COMERCIAL,161.80,0.00,161.80
2020,2,2020-02-05 17:44:38+00:00,Stefano Aguiar,PSD,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,40.14,0.00,40.14
2020,2,2020-02-05 17:40:51+00:00,Eduardo da Fonte,PP,PE,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC,79.32,0.00,79.32
2020,2,2020-02-05 17:40:13+00:00,Vaidon Oliveira,PROS,CE,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,133.07,0.00,133.07
2020,2,2020-02-05 17:39:32+00:00,Gonzaga Patriota,PSB,PE,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL COM AR,795.40,0.00,795.40
2020,2,2020-02-05 17:35:09+00:00,Ossesio Silva,REPUBLICANOS,PE,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CAIXA DE ENCOMENDAS BÁSICA/CONVENCIONAL,4.30,0.00,4.30
2020,2,2020-02-05 17:30:09+00:00,Luciano Bivar,PSL,PE,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA COMERCIAL,12.30,0.00,12.30
2020,2,2020-02-05 17:18:52+00:00,Célio Silveira,PSDB,GO,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA COMERCIAL,2.05,0.00,2.05
2020,2,2020-02-05 17:18:16+00:00,Renata Abreu,PODE,SP,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,35.46,0.00,35.46
2020,2,2020-02-05 17:17:41+00:00,Alessandro Molon,PSB,RJ,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,52.16,0.00,52.16
2020,2,2020-02-05 17:14:57+00:00,João Roma,REPUBLICANOS,BA,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL,61.88,0.00,61.88
2020,2,2020-02-05 17:14:23+00:00,Gonzaga Patriota,PSB,PE,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA COMERCIAL,32.75,0.00,32.75
2020,2,2020-02-05 17:13:40+00:00,Célio Silveira,PSDB,GO,SERVIÇOS POSTAIS,00000000000007,CORREIOS - ENCOMENDA PAC,26.48,0.00,26.48
2020,2,2020-02-05 17:09:16+00:00,Isnaldo Bulhões Jr.,MDB,AL,SERVIÇOS POSTAIS,00000000000007,CORREIOS - SEDEX CONVENCIONAL COM AR,59.54,0.00,59.54
2020,2,2020-02-05 17:08:22+00:00,Leonardo Monteiro,PT,MG,SERVIÇOS POSTAIS,00000000000007,CORREIOS - CARTA REGISTRADA COM AR,44.25,0.00,44.25
